# [OII]3727+3729 [OIII]5007 [NII]6584 [SII]6717+6731 Z_direct_method Reference
# **********************************************************************************
# **** Please refer to Pilyugin & Grebel (2016) and Ho (2019) for details of   *****
# **** this compilation and cite corresponding paper(s) should this becomes    *****
# **** useful for your work                                                    *****
# **********************************************************************************
# Pilyugin & Grebel (2016) compilation
1.932    4.658    0.086    0.303    7.992    Haurberg2013ApJ765
3.799    2.208    0.362    0.967    7.935    Haurberg2013ApJ765
1.169    6.368    0.072    0.212    8.185    Haurberg2013ApJ765
3.106    1.818    0.192    0.834    8.096    Haurberg2013ApJ765
2.945    2.877    0.164    0.605    7.932    Haurberg2013ApJ765
2.926    2.442    0.200    0.591    8.084    Haurberg2013ApJ765
1.889    4.611    0.086    0.302    7.974    Haurberg2013ApJ765
2.024    4.304    0.086    0.259    8.068    Haurberg2013ApJ765
2.320    3.970    0.145    0.397    8.086    Haurberg2013ApJ765
1.755    3.135    0.116    0.460    7.783    Haurberg2013ApJ765
2.696    2.431    0.121    0.557    7.759    Haurberg2013ApJ765
1.576    5.338    0.119    0.282    8.017    Brown2014ApJ792
1.662    5.825    0.105    0.265    8.113    Brown2014ApJ792
2.684    3.496    0.246    0.534    8.287    Brown2014ApJ792
2.082    3.509    0.431    0.430    8.302    Brown2014ApJ792
# CHAOS I  NGC628
1.040    0.101    1.008    0.538    8.600    Berg2015ApJ806
1.653    0.507    1.055    0.426    8.740    Berg2015ApJ806
1.134    0.144    0.957    0.690    8.520    Berg2015ApJ806
1.165    0.176    0.987    0.492    8.520    Berg2015ApJ806
1.250    0.155    0.977    0.729    8.410    Berg2015ApJ806
1.410    0.337    1.025    0.586    8.410    Berg2015ApJ806
0.932    0.154    0.898    0.413    8.940    Berg2015ApJ806
1.390    0.244    0.950    0.518    8.750    Berg2015ApJ806
1.348    0.143    1.155    0.799    8.730    Berg2015ApJ806
1.862    0.698    0.823    0.486    8.700    Berg2015ApJ806
1.953    0.274    0.968    0.622    8.380    Berg2015ApJ806
1.764    0.894    0.817    0.621    8.880    Berg2015ApJ806
2.165    1.100    0.854    0.475    8.730    Berg2015ApJ806
1.537    0.380    0.925    0.606    8.650    Berg2015ApJ806
2.208    0.384    0.836    0.550    8.800    Berg2015ApJ806
2.036    0.621    0.814    0.546    8.740    Berg2015ApJ806
2.110    0.967    0.816    0.621    8.740    Berg2015ApJ806
2.512    0.783    0.747    0.607    8.730    Berg2015ApJ806
2.186    0.610    0.707    0.522    8.600    Berg2015ApJ806
3.365    0.678    0.769    0.581    8.620    Berg2015ApJ806
1.811    1.626    0.668    0.357    8.740    Berg2015ApJ806
2.111    0.862    0.641    0.330    8.520    Berg2015ApJ806
1.932    0.812    0.621    0.507    8.740    Berg2015ApJ806
1.901    0.745    0.676    0.592    8.690    Berg2015ApJ806
2.297    0.928    0.616    0.415    8.410    Berg2015ApJ806
1.893    1.490    0.478    0.349    8.680    Berg2015ApJ806
2.237    0.932    0.612    0.433    8.410    Berg2015ApJ806
2.510    0.866    0.846    0.797    8.730    Berg2015ApJ806
2.136    1.162    0.410    0.349    8.420    Berg2015ApJ806
1.468    0.979    0.524    0.440    8.490    Berg2015ApJ806
2.095    1.706    0.513    0.638    8.790    Berg2015ApJ806
2.344    1.415    0.527    0.402    8.550    Berg2015ApJ806
2.393    1.318    0.516    0.416    8.590    Berg2015ApJ806
2.866    1.303    0.633    0.626    8.730    Berg2015ApJ806
1.723    3.035    0.274    0.251    8.730    Berg2015ApJ806
2.804    1.439    0.530    0.404    8.600    Berg2015ApJ806
2.960    1.706    0.441    0.454    8.250    Berg2015ApJ806
2.244    2.134    0.413    0.538    8.660    Berg2015ApJ806
2.804    1.375    0.472    0.567    8.610    Berg2015ApJ806
3.222    1.874    0.602    0.946    8.390    Berg2015ApJ806
2.588    2.426    0.367    0.394    8.190    Berg2015ApJ806
3.884    1.940    0.519    0.669    8.130    Berg2015ApJ806
4.409    2.776    0.423    0.447    8.060    Berg2015ApJ806
1.519    4.171    0.140    0.187    8.490    Berg2015ApJ806
1.114    5.101    0.096    0.120    8.430    Berg2015ApJ806
# CHAOS II  NGC5194
0.308    0.064    0.830    0.437    8.830    Croxall2015ApJ808
0.460    0.055    1.323    0.418    8.840    Croxall2015ApJ808
0.770    0.173    1.224    0.389    8.733    Croxall2015ApJ808
0.650    0.142    1.191    0.457    8.780    Croxall2015ApJ808
0.600    0.065    0.920    0.526    8.750    Croxall2015ApJ808
0.870    0.144    1.602    0.642    8.775    Croxall2015ApJ808
0.534    0.072    1.105    0.469    8.668    Croxall2015ApJ808
1.010    0.145    1.351    0.498    8.760    Croxall2015ApJ808
0.580    0.068    1.112    0.450    8.636    Croxall2015ApJ808
1.120    0.165    1.293    0.680    8.711    Croxall2015ApJ808
0.940    0.190    1.213    0.492    8.852    Croxall2015ApJ808
1.490    0.368    1.245    0.512    8.717    Croxall2015ApJ808
1.340    0.355    1.148    0.531    8.581    Croxall2015ApJ808
1.790    0.280    1.410    0.636    8.801    Croxall2015ApJ808
0.770    0.089    0.990    0.490    8.555    Croxall2015ApJ808
2.064    0.344    1.202    0.434    8.683    Croxall2015ApJ808
0.950    0.095    1.177    0.670    8.618    Croxall2015ApJ808
1.090    0.152    1.243    0.739    8.849    Croxall2015ApJ808
1.280    0.324    1.221    0.363    8.634    Croxall2015ApJ808
0.900    0.187    1.214    0.437    8.636    Croxall2015ApJ808
1.100    0.129    1.200    0.486    8.590    Croxall2015ApJ808
1.150    0.145    1.342    0.522    8.607    Croxall2015ApJ808
1.380    0.386    1.288    0.669    8.524    Croxall2015ApJ808
1.802    0.263    1.390    0.618    8.689    Croxall2015ApJ808
1.941    0.520    1.406    0.537    8.666    Croxall2015ApJ808
1.996    0.220    1.497    0.802    8.718    Croxall2015ApJ808
1.480    0.379    1.168    0.725    8.438    Croxall2015ApJ808
1.943    0.570    1.070    0.507    8.597    Croxall2015ApJ808
3.350    0.570    1.331    0.537    8.643    Croxall2015ApJ808
# CHAOS III  NGC5457
0.750    0.064    0.970    0.553    8.568    Croxall2016ApJ830
1.380    0.224    0.950    0.690    8.609    Croxall2016ApJ830
1.600    0.135    1.044    0.618    8.720    Croxall2016ApJ830
1.400    0.244    0.960    0.620    8.461    Croxall2016ApJ830
1.530    0.288    0.870    0.396    8.452    Croxall2016ApJ830
2.020    0.292    0.860    0.660    8.602    Croxall2016ApJ830
1.947    0.980    0.650    0.277    8.573    Croxall2016ApJ830
1.836    0.374    0.980    0.850    8.728    Croxall2016ApJ830
1.680    0.280    1.016    0.595    8.551    Croxall2016ApJ830
1.900    0.680    0.800    0.388    8.565    Croxall2016ApJ830
1.620    0.330    0.810    0.526    8.417    Croxall2016ApJ830
1.540    0.570    0.570    0.332    8.443    Croxall2016ApJ830
1.570    0.187    0.960    0.620    8.553    Croxall2016ApJ830
1.740    0.247    0.770    0.540    8.534    Croxall2016ApJ830
1.925    0.500    0.840    0.514    8.605    Croxall2016ApJ830
1.430    0.487    0.770    0.355    8.523    Croxall2016ApJ830
1.440    0.402    0.770    0.496    8.547    Croxall2016ApJ830
1.890    0.458    0.770    0.610    8.442    Croxall2016ApJ830
1.760    0.304    0.900    0.652    8.291    Croxall2016ApJ830
2.145    1.114    0.810    0.505    8.784    Croxall2016ApJ830
2.029    0.482    0.820    0.444    8.430    Croxall2016ApJ830
2.438    0.520    0.880    0.628    8.520    Croxall2016ApJ830
2.438    1.170    0.650    0.410    8.526    Croxall2016ApJ830
2.185    1.143    0.560    0.433    8.420    Croxall2016ApJ830
2.889    0.510    0.840    1.000    8.482    Croxall2016ApJ830
1.610    2.603    0.400    0.203    8.570    Croxall2016ApJ830
1.828    1.534    0.510    0.378    8.569    Croxall2016ApJ830
2.892    0.530    0.930    0.940    8.489    Croxall2016ApJ830
3.768    1.000    1.055    1.310    8.500    Croxall2016ApJ830
2.496    1.747    0.530    0.431    8.494    Croxall2016ApJ830
2.579    1.381    0.420    0.348    8.360    Croxall2016ApJ830
1.670    1.076    0.530    0.460    8.459    Croxall2016ApJ830
3.415    0.298    0.880    0.790    8.420    Croxall2016ApJ830
3.775    1.322    0.620    0.830    8.565    Croxall2016ApJ830
2.002    1.966    0.380    0.391    8.488    Croxall2016ApJ830
2.502    0.820    0.710    0.730    8.430    Croxall2016ApJ830
2.219    2.536    0.480    0.338    8.525    Croxall2016ApJ830
2.443    1.623    0.600    0.630    8.440    Croxall2016ApJ830
1.610    3.455    0.370    0.264    8.478    Croxall2016ApJ830
2.847    1.621    0.430    0.321    8.395    Croxall2016ApJ830
2.814    0.860    0.670    0.680    8.401    Croxall2016ApJ830
2.511    2.221    0.470    0.572    8.355    Croxall2016ApJ830
3.017    1.197    0.630    0.640    8.363    Croxall2016ApJ830
2.456    1.094    0.640    0.680    8.333    Croxall2016ApJ830
2.440    3.520    0.330    0.377    8.454    Croxall2016ApJ830
2.281    2.441    0.290    0.260    8.453    Croxall2016ApJ830
1.758    3.537    0.250    0.288    8.428    Croxall2016ApJ830
3.827    0.850    0.750    0.890    8.330    Croxall2016ApJ830
2.880    1.324    0.570    0.730    8.411    Croxall2016ApJ830
1.870    3.882    0.260    0.272    8.385    Croxall2016ApJ830
2.418    1.847    0.440    0.522    8.291    Croxall2016ApJ830
3.946    1.514    0.400    0.494    8.187    Croxall2016ApJ830
3.145    1.299    0.510    0.610    8.142    Croxall2016ApJ830
3.526    4.450    0.380    0.950    8.349    Croxall2016ApJ830
3.190    1.462    0.460    0.423    8.337    Croxall2016ApJ830
2.520    2.665    0.360    0.465    8.329    Croxall2016ApJ830
2.363    3.231    0.350    0.388    8.424    Croxall2016ApJ830
2.814    3.251    0.176    0.287    8.225    Croxall2016ApJ830
1.550    3.721    0.223    0.243    8.354    Croxall2016ApJ830
1.970    4.065    0.202    0.289    8.278    Croxall2016ApJ830
2.752    3.378    0.192    0.380    8.156    Croxall2016ApJ830
3.148    2.496    0.187    0.352    8.154    Croxall2016ApJ830
3.229    2.730    0.180    0.306    8.138    Croxall2016ApJ830
3.179    2.843    0.190    0.430    8.020    Croxall2016ApJ830
2.653    3.747    0.185    0.346    8.207    Croxall2016ApJ830
2.058    3.610    0.157    0.217    8.227    Croxall2016ApJ830
3.306    2.680    0.260    0.425    8.225    Croxall2016ApJ830
2.724    4.415    0.230    0.460    8.323    Croxall2016ApJ830
2.004    4.181    0.097    0.191    7.951    Croxall2016ApJ830
2.050    4.173    0.153    0.267    8.263    Croxall2016ApJ830
2.853    4.707    0.190    0.390    8.205    Croxall2016ApJ830
1.210    6.740    0.082    0.191    8.135    Croxall2016ApJ830
3.215    5.970    0.180    0.490    8.010    Croxall2016ApJ830
2.374    3.621    0.123    0.225    8.072    Croxall2016ApJ830
2.569    1.839    0.118    0.282    7.852    Croxall2016ApJ830
2.379    2.688    0.111    0.275    7.910    Croxall2016ApJ830
2.086    1.671    0.094    0.225    7.803    Croxall2016ApJ830
